RBP	variable	value
DDX23	hsa-mir-25	7.14285714285714
RBM47	hsa-mir-25	0
PRMT1	hsa-mir-25	0.162337662337662
RBM6	hsa-mir-25	0
SUGP1	hsa-mir-25	0
PLRG1	hsa-mir-25	0
CDC5L	hsa-mir-25	4.32753708615778
CDC40	hsa-mir-25	0
SF3A1	hsa-mir-25	2.67219119678136
SF3A3	hsa-mir-25	0
SF3B1	hsa-mir-25	2.37605203984402
SF3B2	hsa-mir-25	2.06901961113289
SF3B3	hsa-mir-25	2.25747578344871
SF3B4	hsa-mir-25	0.3125
SF3B5	hsa-mir-25	0
U2SURP	hsa-mir-25	2.05009913823142
RBM10	hsa-mir-25	0
CHERP	hsa-mir-25	0
CCAR1	hsa-mir-25	0
RBM17	hsa-mir-25	1.70940170940171
RBM5	hsa-mir-25	0
AQR	hsa-mir-25	2.69392033542977
XAB2	hsa-mir-25	0
PAXBP1	hsa-mir-25	0
PURA	hsa-mir-25	12.5531842128693
PURB	hsa-mir-25	21.5415695415695
PLOD1	hsa-mir-25	0
HNRNPA0	hsa-mir-25	0.375127039307156
HNRNPA1	hsa-mir-25	0.781407025381489
HNRNPA2B1	hsa-mir-25	0.628137611498881
HNRNPA3	hsa-mir-25	0.588238347105288
HNRNPK	hsa-mir-25	1.19655406315766
KIN	hsa-mir-25	0
TRIM71	hsa-mir-25	1.82481751824817
G3BP2	hsa-mir-25	1.81330409498896
ZC3H7A	hsa-mir-25	0
ZC3H7B	hsa-mir-25	0
XRN1	hsa-mir-25	0
TRIM25	hsa-mir-25	2.46913580246914
ATXN2L	hsa-mir-25	1.48567119155354
ATXN2	hsa-mir-25	0
NUFIP2	hsa-mir-25	1.63532217223492
TTC3	hsa-mir-25	0
PAPD4	hsa-mir-25	0
ZC3H11A	hsa-mir-25	0
HNRNPM	hsa-mir-25	2.18489532033892
ZNF346	hsa-mir-25	0
RTCA	hsa-mir-25	8.06444194061866
DHX36	hsa-mir-25	3.20779505388884
USP36	hsa-mir-25	0
PATL1	hsa-mir-25	2.77777777777778
EDC3	hsa-mir-25	0
EDC4	hsa-mir-25	0
DCP1A	hsa-mir-25	0
DCP1B	hsa-mir-25	0
DCP2	hsa-mir-25	0
DDX3X	hsa-mir-25	1.81635935125395
DDX3Y	hsa-mir-25	2.40549828178694
HNRNPR	hsa-mir-25	0.825993432265913
SYNCRIP	hsa-mir-25	0.915326717066039
ZFR	hsa-mir-25	0
TRMT1L	hsa-mir-25	0
MSI1	hsa-mir-25	0
MSI2	hsa-mir-25	0.176522506619594
TRIM26	hsa-mir-25	0
SART3	hsa-mir-25	0
RBBP6	hsa-mir-25	0
CRTAP	hsa-mir-25	0
P3H1	hsa-mir-25	0
TRA2A	hsa-mir-25	1.33441075127781
TRA2B	hsa-mir-25	2.18211492789233
WWP1	hsa-mir-25	0
WWP2	hsa-mir-25	0
CPSF1	hsa-mir-25	0
CPSF2	hsa-mir-25	0
CPSF3	hsa-mir-25	0
CPSF4	hsa-mir-25	0
NUDT21	hsa-mir-25	4.04736467236467
CPSF6	hsa-mir-25	3.63636363636364
CPSF7	hsa-mir-25	4.54545454545454
CSTF2	hsa-mir-25	0
CSTF3	hsa-mir-25	0
FIP1L1	hsa-mir-25	0
WDR33	hsa-mir-25	0
SYMPK	hsa-mir-25	0.323624595469256
EPRS	hsa-mir-25	5.13692584859632
RARS	hsa-mir-25	4.72525666727219
IARS	hsa-mir-25	10.3040705619371
LARS	hsa-mir-25	10.9172387490465
DARS	hsa-mir-25	2.25593415789811
QARS	hsa-mir-25	13.4499812477916
MARS	hsa-mir-25	1.22549660521767
KARS	hsa-mir-25	10.1101606394113
AIMP1	hsa-mir-25	0.248756218905473
AIMP2	hsa-mir-25	1.88741721854305
ZNF385A	hsa-mir-25	0
LARP7	hsa-mir-25	4.2837295565362
DZIP3	hsa-mir-25	0
TIAL1	hsa-mir-25	0
MYEF2	hsa-mir-25	1.49416502579587
RBFOX2	hsa-mir-25	1.14583333333333
KNOP1	hsa-mir-25	5.05225703308601
DHX37	hsa-mir-25	12.5814115657965
DDX21	hsa-mir-25	6.8124146829109
LRPPRC	hsa-mir-25	20.9849519367835
RBM45	hsa-mir-25	62.1487603305785
RBMS1	hsa-mir-25	0
RBMS2	hsa-mir-25	0
HARS2	hsa-mir-25	0
SUGP2	hsa-mir-25	1.09777517564403
MATR3	hsa-mir-25	1.29000150143708
YBX3	hsa-mir-25	1.9355755154722
YBX1	hsa-mir-25	1.93590355835662
YBX2	hsa-mir-25	1.02707749766573
C1QBP	hsa-mir-25	2.61521139697147
PTBP1	hsa-mir-25	0.877309571323031
PTBP3	hsa-mir-25	0.259491466388018
FAM98A	hsa-mir-25	0.544620666434102
FAM98B	hsa-mir-25	0
MTERF3	hsa-mir-25	0
PTCD3	hsa-mir-25	0
TRIM56	hsa-mir-25	1.77777777777778
PDCD11	hsa-mir-25	3.96950612911656
UPF1	hsa-mir-25	0.908341112171911
NOL6	hsa-mir-25	2.99154039716972
ERAL1	hsa-mir-25	0
UTP20	hsa-mir-25	5.14225412435927
QKI	hsa-mir-25	0
PUF60	hsa-mir-25	1.94695827048768
LSM10	hsa-mir-25	0
LSM11	hsa-mir-25	0
CASC3	hsa-mir-25	0
NONO	hsa-mir-25	1.28720795390594
SFPQ	hsa-mir-25	0.859377010806481
ZNF106	hsa-mir-25	0
DDX49	hsa-mir-25	0
CELF2	hsa-mir-25	0
CELF1	hsa-mir-25	0.6
PIP5K1A	hsa-mir-25	0
EIF2AK2	hsa-mir-25	0.318203199485445
LARP6	hsa-mir-25	0
ZC3H10	hsa-mir-25	0
C9ORF114	hsa-mir-25	5.01665160763624
SF1	hsa-mir-25	0
PUM1	hsa-mir-25	0.350877192982456
PUM2	hsa-mir-25	0
ELAC1	hsa-mir-25	33.3333333333333
IGF2BP1	hsa-mir-25	1.4670979440298
IGF2BP2	hsa-mir-25	0.906093683760375
IGF2BP3	hsa-mir-25	1.25892629841427
PGAM5	hsa-mir-25	0.869565217391304
CSTF1	hsa-mir-25	0
LCORL	hsa-mir-25	0
NOL4L	hsa-mir-25	0
LIN28A	hsa-mir-29a	1.9180470793374
LIN28B	hsa-mir-29a	2.97449584816133
ZCCHC11	hsa-mir-29a	0
ZCCHC6	hsa-mir-29a	0
HNRNPL	hsa-mir-29a	3.65125924940092
STRBP	hsa-mir-29a	1.06525514727485
NUDT16L1	hsa-mir-29a	0
GRSF1	hsa-mir-29a	0
HNRNPF	hsa-mir-29a	0.397493865600569
HNRNPH1	hsa-mir-29a	0.787556332943033
HNRNPH2	hsa-mir-29a	0.166745803077122
HNRNPH3	hsa-mir-29a	0.132380393153554
ADARB1	hsa-mir-29a	0
ESRP1	hsa-mir-29a	0
TRMT10C	hsa-mir-29a	0
RBM4	hsa-mir-29a	0.688272179797604
RBM4B	hsa-mir-29a	0
RBM12B	hsa-mir-29a	0
SLTM	hsa-mir-29a	0
SAFB	hsa-mir-29a	0
FUS	hsa-mir-29a	0.935702536632597
TAF15	hsa-mir-29a	0.619861073294053
RBM14	hsa-mir-29a	0.805893880153395
DDX1	hsa-mir-29a	0.41653355461339
APOBEC3B	hsa-mir-29a	1.05526257353329
RTCB	hsa-mir-29a	0.575088716422745
DDX23	hsa-mir-29a	0
RBM47	hsa-mir-29a	7.57142857142857
PRMT1	hsa-mir-29a	0.514876914130646
RBM6	hsa-mir-29a	0
SUGP1	hsa-mir-29a	0
PLRG1	hsa-mir-29a	0
CDC5L	hsa-mir-29a	0
CDC40	hsa-mir-29a	0
SF3A1	hsa-mir-29a	0
SF3A3	hsa-mir-29a	0
SF3B1	hsa-mir-29a	0.196768698300995
SF3B2	hsa-mir-29a	0.147819660014782
SF3B3	hsa-mir-29a	0.331669736189879
SF3B4	hsa-mir-29a	0.186915887850467
SF3B5	hsa-mir-29a	0
U2SURP	hsa-mir-29a	0
RBM10	hsa-mir-29a	0
CHERP	hsa-mir-29a	0
CCAR1	hsa-mir-29a	0
RBM17	hsa-mir-29a	0
RBM5	hsa-mir-29a	0
AQR	hsa-mir-29a	0.377358490566038
XAB2	hsa-mir-29a	0
PAXBP1	hsa-mir-29a	0
PURA	hsa-mir-29a	0
PURB	hsa-mir-29a	0
PLOD1	hsa-mir-29a	0
HNRNPA0	hsa-mir-29a	0.26880061719126
HNRNPA1	hsa-mir-29a	0.684530832957718
HNRNPA2B1	hsa-mir-29a	0.598368075671426
HNRNPA3	hsa-mir-29a	0.529763432806161
HNRNPK	hsa-mir-29a	1.52524785212717
KIN	hsa-mir-29a	0
TRIM71	hsa-mir-29a	37.5939644841486
G3BP2	hsa-mir-29a	0
ZC3H7A	hsa-mir-29a	29.1732885824867
ZC3H7B	hsa-mir-29a	32.1363344301875
XRN1	hsa-mir-29a	0
TRIM25	hsa-mir-29a	2.02020202020202
ATXN2L	hsa-mir-29a	0
ATXN2	hsa-mir-29a	0
NUFIP2	hsa-mir-29a	0
TTC3	hsa-mir-29a	0
PAPD4	hsa-mir-29a	17.2514619883041
ZC3H11A	hsa-mir-29a	0
HNRNPM	hsa-mir-29a	0.895199055688857
ZNF346	hsa-mir-29a	0.061633281972265
RTCA	hsa-mir-29a	0
DHX36	hsa-mir-29a	0.0775193798449612
USP36	hsa-mir-29a	4.76190476190476
PATL1	hsa-mir-29a	0
EDC3	hsa-mir-29a	0
EDC4	hsa-mir-29a	0
DCP1A	hsa-mir-29a	0
DCP1B	hsa-mir-29a	0
DCP2	hsa-mir-29a	0
DDX3X	hsa-mir-29a	0.844759598241457
DDX3Y	hsa-mir-29a	0
HNRNPR	hsa-mir-29a	1.46763824927275
SYNCRIP	hsa-mir-29a	1.80032065760877
ZFR	hsa-mir-29a	0
TRMT1L	hsa-mir-29a	0
MSI1	hsa-mir-29a	0
MSI2	hsa-mir-29a	0
TRIM26	hsa-mir-29a	0
SART3	hsa-mir-29a	0
RBBP6	hsa-mir-29a	0
CRTAP	hsa-mir-29a	0
P3H1	hsa-mir-29a	0
TRA2A	hsa-mir-29a	0
TRA2B	hsa-mir-29a	0.974718965172846
WWP1	hsa-mir-29a	0
WWP2	hsa-mir-29a	0
CPSF1	hsa-mir-29a	0.735294117647059
CPSF2	hsa-mir-29a	0
CPSF3	hsa-mir-29a	0
CPSF4	hsa-mir-29a	0
NUDT21	hsa-mir-29a	0.810185185185185
CPSF6	hsa-mir-29a	0.699300699300699
CPSF7	hsa-mir-29a	0
CSTF2	hsa-mir-29a	0
CSTF3	hsa-mir-29a	0
FIP1L1	hsa-mir-29a	0
WDR33	hsa-mir-29a	0
SYMPK	hsa-mir-29a	1.0752688172043
EPRS	hsa-mir-29a	0.263123273253519
RARS	hsa-mir-29a	0.585932226272445
IARS	hsa-mir-29a	0.301023479831427
LARS	hsa-mir-29a	0.210526315789474
DARS	hsa-mir-29a	1.17506896510644
QARS	hsa-mir-29a	0
MARS	hsa-mir-29a	0.21505376344086
KARS	hsa-mir-29a	0.771357232031389
AIMP1	hsa-mir-29a	0
AIMP2	hsa-mir-29a	0.22075055187638
ZNF385A	hsa-mir-29a	0
LARP7	hsa-mir-29a	1.45382875022996
DZIP3	hsa-mir-29a	0
TIAL1	hsa-mir-29a	2.5
MYEF2	hsa-mir-29a	0
RBFOX2	hsa-mir-29a	0.208333333333333
KNOP1	hsa-mir-29a	0.309278350515464
DHX37	hsa-mir-29a	0.766338528848783
DDX21	hsa-mir-29a	0.532584371065217
LRPPRC	hsa-mir-29a	0.654623571550868
RBM45	hsa-mir-29a	33.3057851239669
RBMS1	hsa-mir-29a	61.8133533133533
RBMS2	hsa-mir-29a	36.0727272727273
HARS2	hsa-mir-29a	0.831976084212901
SUGP2	hsa-mir-29a	0.256147540983607
MATR3	hsa-mir-29a	0.679734490201719
YBX3	hsa-mir-29a	0.320926209534659
YBX1	hsa-mir-29a	0.996296589902443
YBX2	hsa-mir-29a	0
C1QBP	hsa-mir-29a	1.19602215692358
PTBP1	hsa-mir-29a	1.14102332075029
PTBP3	hsa-mir-29a	1.65029606408917
FAM98A	hsa-mir-29a	0.163803487464791
FAM98B	hsa-mir-29a	0
MTERF3	hsa-mir-29a	0
PTCD3	hsa-mir-29a	0
TRIM56	hsa-mir-29a	0
PDCD11	hsa-mir-29a	0.6095991943438
UPF1	hsa-mir-29a	0.06000600060006
NOL6	hsa-mir-29a	0.108695652173913
ERAL1	hsa-mir-29a	0
UTP20	hsa-mir-29a	0.202535559678417
QKI	hsa-mir-29a	0
PUF60	hsa-mir-29a	0.245098039215686
LSM10	hsa-mir-29a	0
LSM11	hsa-mir-29a	0
CASC3	hsa-mir-29a	0
NONO	hsa-mir-29a	1.09173271484644
SFPQ	hsa-mir-29a	0.902207976529422
ZNF106	hsa-mir-29a	0
DDX49	hsa-mir-29a	0
CELF2	hsa-mir-29a	0
CELF1	hsa-mir-29a	0
PIP5K1A	hsa-mir-29a	0
EIF2AK2	hsa-mir-29a	0.560605526495124
LARP6	hsa-mir-29a	0
ZC3H10	hsa-mir-29a	0
C9ORF114	hsa-mir-29a	0.240963855421687
SF1	hsa-mir-29a	0
PUM1	hsa-mir-29a	0.357142857142857
PUM2	hsa-mir-29a	0
ELAC1	hsa-mir-29a	0
IGF2BP1	hsa-mir-29a	2.62379338578157
IGF2BP2	hsa-mir-29a	14.7459298216057
IGF2BP3	hsa-mir-29a	4.36083663671033
PGAM5	hsa-mir-29a	0
CSTF1	hsa-mir-29a	0
LCORL	hsa-mir-29a	0
NOL4L	hsa-mir-29a	0
LIN28A	hsa-mir-29b-1	2.1795989537925
LIN28B	hsa-mir-29b-1	3.44069631436179
ZCCHC11	hsa-mir-29b-1	0
ZCCHC6	hsa-mir-29b-1	0
HNRNPL	hsa-mir-29b-1	0.590001822672602
STRBP	hsa-mir-29b-1	0.146341463414634
NUDT16L1	hsa-mir-29b-1	0
GRSF1	hsa-mir-29b-1	0
HNRNPF	hsa-mir-29b-1	0.446833115749485
HNRNPH1	hsa-mir-29b-1	0.823244197443527
HNRNPH2	hsa-mir-29b-1	0.400646734898269
HNRNPH3	hsa-mir-29b-1	0.349816816644886
ADARB1	hsa-mir-29b-1	0
ESRP1	hsa-mir-29b-1	0
TRMT10C	hsa-mir-29b-1	0
RBM4	hsa-mir-29b-1	0.426150121065375
RBM4B	hsa-mir-29b-1	0
RBM12B	hsa-mir-29b-1	0
SLTM	hsa-mir-29b-1	0
SAFB	hsa-mir-29b-1	0
FUS	hsa-mir-29b-1	2.77062485105622
TAF15	hsa-mir-29b-1	1.13355138112311
RBM14	hsa-mir-29b-1	0.732750133610869
DDX1	hsa-mir-29b-1	0.923382521371698
APOBEC3B	hsa-mir-29b-1	1.31193809526285
RTCB	hsa-mir-29b-1	0.997930486205181
DDX23	hsa-mir-29b-1	0
RBM47	hsa-mir-29b-1	3.0952380952381
PRMT1	hsa-mir-29b-1	0.485930735930736
RBM6	hsa-mir-29b-1	0
SUGP1	hsa-mir-29b-1	0
PLRG1	hsa-mir-29b-1	0
CDC5L	hsa-mir-29b-1	0
CDC40	hsa-mir-29b-1	0
SF3A1	hsa-mir-29b-1	0
SF3A3	hsa-mir-29b-1	0
SF3B1	hsa-mir-29b-1	0.20894790740315
SF3B2	hsa-mir-29b-1	0
SF3B3	hsa-mir-29b-1	0.539920105094563
SF3B4	hsa-mir-29b-1	0
SF3B5	hsa-mir-29b-1	0
U2SURP	hsa-mir-29b-1	0
RBM10	hsa-mir-29b-1	0
CHERP	hsa-mir-29b-1	0
CCAR1	hsa-mir-29b-1	0
RBM17	hsa-mir-29b-1	0
RBM5	hsa-mir-29b-1	0
AQR	hsa-mir-29b-1	0
XAB2	hsa-mir-29b-1	0
PAXBP1	hsa-mir-29b-1	0
PURA	hsa-mir-29b-1	0.812310612975065
PURB	hsa-mir-29b-1	0
PLOD1	hsa-mir-29b-1	0.532386867790595
HNRNPA0	hsa-mir-29b-1	4.33485147556195
HNRNPA1	hsa-mir-29b-1	1.16476412899104
HNRNPA2B1	hsa-mir-29b-1	1.0086049692993
HNRNPA3	hsa-mir-29b-1	1.17335915711954
HNRNPK	hsa-mir-29b-1	1.32393053931787
KIN	hsa-mir-29b-1	0
TRIM71	hsa-mir-29b-1	1.82481751824817
G3BP2	hsa-mir-29b-1	0.190114068441065
ZC3H7A	hsa-mir-29b-1	0
ZC3H7B	hsa-mir-29b-1	0
XRN1	hsa-mir-29b-1	0
TRIM25	hsa-mir-29b-1	7.40740740740741
ATXN2L	hsa-mir-29b-1	0
ATXN2	hsa-mir-29b-1	0
NUFIP2	hsa-mir-29b-1	0
TTC3	hsa-mir-29b-1	0
PAPD4	hsa-mir-29b-1	0
ZC3H11A	hsa-mir-29b-1	0
HNRNPM	hsa-mir-29b-1	1.28529345074269
ZNF346	hsa-mir-29b-1	0.377477718129673
RTCA	hsa-mir-29b-1	0
DHX36	hsa-mir-29b-1	0.087719298245614
USP36	hsa-mir-29b-1	0
PATL1	hsa-mir-29b-1	0
EDC3	hsa-mir-29b-1	0
EDC4	hsa-mir-29b-1	0
DCP1A	hsa-mir-29b-1	0
DCP1B	hsa-mir-29b-1	0
DCP2	hsa-mir-29b-1	0
DDX3X	hsa-mir-29b-1	0.798757113814343
DDX3Y	hsa-mir-29b-1	0
HNRNPR	hsa-mir-29b-1	0.785276826079461
SYNCRIP	hsa-mir-29b-1	0.658932257953707
ZFR	hsa-mir-29b-1	0.163398692810458
TRMT1L	hsa-mir-29b-1	0
MSI1	hsa-mir-29b-1	3.3033033033033
MSI2	hsa-mir-29b-1	4.150032714284
TRIM26	hsa-mir-29b-1	0
SART3	hsa-mir-29b-1	0
RBBP6	hsa-mir-29b-1	0
CRTAP	hsa-mir-29b-1	0
P3H1	hsa-mir-29b-1	0
TRA2A	hsa-mir-29b-1	0.271370420624152
TRA2B	hsa-mir-29b-1	0.602082446516168
WWP1	hsa-mir-29b-1	0
WWP2	hsa-mir-29b-1	0
CPSF1	hsa-mir-29b-1	0
CPSF2	hsa-mir-29b-1	0
CPSF3	hsa-mir-29b-1	0
CPSF4	hsa-mir-29b-1	0
NUDT21	hsa-mir-29b-1	0
CPSF6	hsa-mir-29b-1	0
CPSF7	hsa-mir-29b-1	0
CSTF2	hsa-mir-29b-1	0
CSTF3	hsa-mir-29b-1	0
FIP1L1	hsa-mir-29b-1	0
WDR33	hsa-mir-29b-1	0
SYMPK	hsa-mir-29b-1	0
EPRS	hsa-mir-29b-1	0.0657808183133798
RARS	hsa-mir-29b-1	0
IARS	hsa-mir-29b-1	0
LARS	hsa-mir-29b-1	0
DARS	hsa-mir-29b-1	0.97173257989801
QARS	hsa-mir-29b-1	0
MARS	hsa-mir-29b-1	0.027882336539802
KARS	hsa-mir-29b-1	0.249687890137328
AIMP1	hsa-mir-29b-1	0
AIMP2	hsa-mir-29b-1	0
ZNF385A	hsa-mir-29b-1	0
LARP7	hsa-mir-29b-1	0.266415338555165
DZIP3	hsa-mir-29b-1	0
TIAL1	hsa-mir-29b-1	0
MYEF2	hsa-mir-29b-1	0.829784911016487
RBFOX2	hsa-mir-29b-1	0.301204819277108
KNOP1	hsa-mir-29b-1	1.73015816975004
DHX37	hsa-mir-29b-1	0
DDX21	hsa-mir-29b-1	0.367830522449591
LRPPRC	hsa-mir-29b-1	0.489676988328057
RBM45	hsa-mir-29b-1	0
RBMS1	hsa-mir-29b-1	0
RBMS2	hsa-mir-29b-1	0.8
HARS2	hsa-mir-29b-1	43.3544122262238
SUGP2	hsa-mir-29b-1	10.3147379229679
MATR3	hsa-mir-29b-1	1.38995416957439
YBX3	hsa-mir-29b-1	0.576213864869666
YBX1	hsa-mir-29b-1	1.20025426400387
YBX2	hsa-mir-29b-1	0
C1QBP	hsa-mir-29b-1	0.641417273006693
PTBP1	hsa-mir-29b-1	0.741456637577581
PTBP3	hsa-mir-29b-1	0.0574712643678161
FAM98A	hsa-mir-29b-1	0.391123269721518
FAM98B	hsa-mir-29b-1	0
MTERF3	hsa-mir-29b-1	0
PTCD3	hsa-mir-29b-1	0
TRIM56	hsa-mir-29b-1	0
PDCD11	hsa-mir-29b-1	0.64346191936046
UPF1	hsa-mir-29b-1	0.142554136043013
NOL6	hsa-mir-29b-1	0.858695652173913
ERAL1	hsa-mir-29b-1	0
UTP20	hsa-mir-29b-1	0.0221729490022173
QKI	hsa-mir-29b-1	0
PUF60	hsa-mir-29b-1	0.213675213675214
LSM10	hsa-mir-29b-1	0
LSM11	hsa-mir-29b-1	0
CASC3	hsa-mir-29b-1	0
NONO	hsa-mir-29b-1	1.89371471552263
SFPQ	hsa-mir-29b-1	1.48285565642977
ZNF106	hsa-mir-29b-1	0
DDX49	hsa-mir-29b-1	0
CELF2	hsa-mir-29b-1	0
CELF1	hsa-mir-29b-1	0
PIP5K1A	hsa-mir-29b-1	0
EIF2AK2	hsa-mir-29b-1	1.2773627838107
LARP6	hsa-mir-29b-1	0
ZC3H10	hsa-mir-29b-1	0
C9ORF114	hsa-mir-29b-1	0.585791441628583
SF1	hsa-mir-29b-1	0
PUM1	hsa-mir-29b-1	0
PUM2	hsa-mir-29b-1	0
ELAC1	hsa-mir-29b-1	0
IGF2BP1	hsa-mir-29b-1	0.418001435764834
IGF2BP2	hsa-mir-29b-1	0.203804347826087
IGF2BP3	hsa-mir-29b-1	0.207004867854321
PGAM5	hsa-mir-29b-1	0
CSTF1	hsa-mir-29b-1	0
LCORL	hsa-mir-29b-1	0
NOL4L	hsa-mir-29b-1	0
LIN28A	hsa-mir-29b-2	2.1795989537925
LIN28B	hsa-mir-29b-2	0.355871886120996
ZCCHC11	hsa-mir-29b-2	0
ZCCHC6	hsa-mir-29b-2	0
HNRNPL	hsa-mir-29b-2	0.890024999915332
STRBP	hsa-mir-29b-2	2.75667340629411
NUDT16L1	hsa-mir-29b-2	0
GRSF1	hsa-mir-29b-2	0
HNRNPF	hsa-mir-29b-2	0.281257186952976
HNRNPH1	hsa-mir-29b-2	0.760906430302914
HNRNPH2	hsa-mir-29b-2	0.249773357949293
HNRNPH3	hsa-mir-29b-2	0.43954329423437
ADARB1	hsa-mir-29b-2	0.73371725079108
ESRP1	hsa-mir-29b-2	0
TRMT10C	hsa-mir-29b-2	0
RBM4	hsa-mir-29b-2	0.141242937853107
RBM4B	hsa-mir-29b-2	0
RBM12B	hsa-mir-29b-2	0
SLTM	hsa-mir-29b-2	0
SAFB	hsa-mir-29b-2	0
FUS	hsa-mir-29b-2	0.466076640547089
TAF15	hsa-mir-29b-2	0.22134795739946
RBM14	hsa-mir-29b-2	0.644133466560384
DDX1	hsa-mir-29b-2	0.856377157191709
APOBEC3B	hsa-mir-29b-2	0
RTCB	hsa-mir-29b-2	0.482836655045737
DDX23	hsa-mir-29b-2	0
RBM47	hsa-mir-29b-2	0
PRMT1	hsa-mir-29b-2	3.31207971133344
RBM6	hsa-mir-29b-2	0
SUGP1	hsa-mir-29b-2	0
PLRG1	hsa-mir-29b-2	0
CDC5L	hsa-mir-29b-2	0
CDC40	hsa-mir-29b-2	0
SF3A1	hsa-mir-29b-2	0.655737704918033
SF3A3	hsa-mir-29b-2	0
SF3B1	hsa-mir-29b-2	0.645088936173391
SF3B2	hsa-mir-29b-2	0.335929368696838
SF3B3	hsa-mir-29b-2	0.729667638085337
SF3B4	hsa-mir-29b-2	0
SF3B5	hsa-mir-29b-2	0
U2SURP	hsa-mir-29b-2	0
RBM10	hsa-mir-29b-2	0
CHERP	hsa-mir-29b-2	0
CCAR1	hsa-mir-29b-2	0
RBM17	hsa-mir-29b-2	0
RBM5	hsa-mir-29b-2	0
AQR	hsa-mir-29b-2	0
XAB2	hsa-mir-29b-2	0
PAXBP1	hsa-mir-29b-2	0
PURA	hsa-mir-29b-2	0
PURB	hsa-mir-29b-2	0
PLOD1	hsa-mir-29b-2	0
HNRNPA0	hsa-mir-29b-2	0.500913351016879
HNRNPA1	hsa-mir-29b-2	0.636385386887552
HNRNPA2B1	hsa-mir-29b-2	0.580620364601179
HNRNPA3	hsa-mir-29b-2	0.409146425221695
HNRNPK	hsa-mir-29b-2	1.56334184283968
KIN	hsa-mir-29b-2	0
TRIM71	hsa-mir-29b-2	0
G3BP2	hsa-mir-29b-2	0
ZC3H7A	hsa-mir-29b-2	0
ZC3H7B	hsa-mir-29b-2	0
XRN1	hsa-mir-29b-2	0
TRIM25	hsa-mir-29b-2	0
ATXN2L	hsa-mir-29b-2	0
ATXN2	hsa-mir-29b-2	0
NUFIP2	hsa-mir-29b-2	0
TTC3	hsa-mir-29b-2	0
PAPD4	hsa-mir-29b-2	0
ZC3H11A	hsa-mir-29b-2	0
HNRNPM	hsa-mir-29b-2	1.30552068825564
ZNF346	hsa-mir-29b-2	2.9327142300033
RTCA	hsa-mir-29b-2	2.86481801625359
DHX36	hsa-mir-29b-2	0
USP36	hsa-mir-29b-2	0
PATL1	hsa-mir-29b-2	2.77777777777778
EDC3	hsa-mir-29b-2	0
EDC4	hsa-mir-29b-2	0
DCP1A	hsa-mir-29b-2	0
DCP1B	hsa-mir-29b-2	0
DCP2	hsa-mir-29b-2	0
DDX3X	hsa-mir-29b-2	1.22032464486207
DDX3Y	hsa-mir-29b-2	0
HNRNPR	hsa-mir-29b-2	0.803104184891966
SYNCRIP	hsa-mir-29b-2	0.558443487180515
ZFR	hsa-mir-29b-2	0.208333333333333
TRMT1L	hsa-mir-29b-2	0
MSI1	hsa-mir-29b-2	0.600600600600601
MSI2	hsa-mir-29b-2	0.176522506619594
TRIM26	hsa-mir-29b-2	0
SART3	hsa-mir-29b-2	0
RBBP6	hsa-mir-29b-2	0
CRTAP	hsa-mir-29b-2	0
P3H1	hsa-mir-29b-2	0
TRA2A	hsa-mir-29b-2	0.386847195357834
TRA2B	hsa-mir-29b-2	0.347428337481746
WWP1	hsa-mir-29b-2	0
WWP2	hsa-mir-29b-2	0
CPSF1	hsa-mir-29b-2	0
CPSF2	hsa-mir-29b-2	0
CPSF3	hsa-mir-29b-2	0
CPSF4	hsa-mir-29b-2	0
NUDT21	hsa-mir-29b-2	0.810185185185185
CPSF6	hsa-mir-29b-2	0
CPSF7	hsa-mir-29b-2	0
CSTF2	hsa-mir-29b-2	0
CSTF3	hsa-mir-29b-2	0
FIP1L1	hsa-mir-29b-2	0
WDR33	hsa-mir-29b-2	0
SYMPK	hsa-mir-29b-2	0
EPRS	hsa-mir-29b-2	0.565940453160374
RARS	hsa-mir-29b-2	0.211127919982619
IARS	hsa-mir-29b-2	0.0416536499010726
LARS	hsa-mir-29b-2	0
DARS	hsa-mir-29b-2	0.559321338741158
QARS	hsa-mir-29b-2	0.079415501905972
MARS	hsa-mir-29b-2	0.35446544613987
KARS	hsa-mir-29b-2	0
AIMP1	hsa-mir-29b-2	0
AIMP2	hsa-mir-29b-2	0
ZNF385A	hsa-mir-29b-2	0
LARP7	hsa-mir-29b-2	2.94476153745096
DZIP3	hsa-mir-29b-2	0
TIAL1	hsa-mir-29b-2	0
MYEF2	hsa-mir-29b-2	0.571386978199949
RBFOX2	hsa-mir-29b-2	0
KNOP1	hsa-mir-29b-2	0.719006079830822
DHX37	hsa-mir-29b-2	0
DDX21	hsa-mir-29b-2	0.355752127814338
LRPPRC	hsa-mir-29b-2	3.20358044678875
RBM45	hsa-mir-29b-2	0
RBMS1	hsa-mir-29b-2	0
RBMS2	hsa-mir-29b-2	0
HARS2	hsa-mir-29b-2	0
SUGP2	hsa-mir-29b-2	34.734511292789
MATR3	hsa-mir-29b-2	13.3739869435484
YBX3	hsa-mir-29b-2	19.066921154238
YBX1	hsa-mir-29b-2	6.96518926533178
YBX2	hsa-mir-29b-2	9.00267083577617
C1QBP	hsa-mir-29b-2	25.6543835521883
PTBP1	hsa-mir-29b-2	10.3068153195005
PTBP3	hsa-mir-29b-2	37.5370799257267
FAM98A	hsa-mir-29b-2	0
